YearID,GameID,GamePitchSequence,PAofInning,AtBatPitchSequence,Inning,Balls,Strikes,PitcherID,PitcherHand,BatSide,PitchType,Velocity,VerticalBreak,HorizontalBreak,PlateLocHeight,PlateLocSide
2019,36E2C714-05C3-473F-826B-0B6127631008,206,3,2,7,0,1,114013,L,L,FA,90.22029414,15.45887293,-10.10176036,4.190564562,-0.555024589
2019,C8203169-AB56-4FD0-8B34-0C07E5AB5930,10,1,1,1,0,0,857,L,R,FA,90.96663313,15.70195269,-8.473665605,2.423109864,-0.850232582
2019,C8203169-AB56-4FD0-8B34-0C07E5AB5930,11,1,2,1,0,1,857,L,R,SI,89.80263313,9.933652686,-13.23776561,0.218909864,-0.047932582
2019,C8203169-AB56-4FD0-8B34-0C07E5AB5930,12,1,3,1,1,1,857,L,R,FA,92.37453313,15.42405269,-8.478065605,2.329909864,0.147367418
2019,C8203169-AB56-4FD0-8B34-0C07E5AB5930,13,2,1,1,0,0,857,L,R,FA,91.95293313,16.63025269,-12.49106561,2.241109864,-1.155932582
2019,C8203169-AB56-4FD0-8B34-0C07E5AB5930,14,2,2,1,1,0,857,L,R,FA,91.43723313,16.86465269,-9.647765605,3.060809864,-0.741432582
2019,C8203169-AB56-4FD0-8B34-0C07E5AB5930,15,2,3,1,1,1,857,L,R,FA,92.46043313,18.26475269,-8.782165605,2.904309864,0.188067418
2019,C8203169-AB56-4FD0-8B34-0C07E5AB5930,17,2,5,1,2,2,857,L,R,FA,93.24303313,15.83165269,-10.59056561,2.231409864,1.121467418
2019,C8203169-AB56-4FD0-8B34-0C07E5AB5930,18,2,6,1,3,2,857,L,R,FA,92.84603313,16.13855269,-9.076265605,2.002209864,-0.344432582
2019,C8203169-AB56-4FD0-8B34-0C07E5AB5930,19,2,7,1,3,2,857,L,R,FA,94.06183313,18.16685269,-10.36946561,3.091009864,-1.017032582
2019,C8203169-AB56-4FD0-8B34-0C07E5AB5930,20,2,8,1,3,2,857,L,R,FA,93.37163313,15.31495269,-8.886665605,2.562509864,1.183267418
2019,C8203169-AB56-4FD0-8B34-0C07E5AB5930,22,3,2,1,1,0,857,L,L,FA,93.97823313,16.83445269,-8.952965605,1.940309864,-0.543632582
2019,C8203169-AB56-4FD0-8B34-0C07E5AB5930,23,3,3,1,2,0,857,L,L,FA,92.39593313,18.34785269,-8.481265605,2.105409864,0.234067418
2019,C8203169-AB56-4FD0-8B34-0C07E5AB5930,24,3,4,1,2,1,857,L,L,FA,92.44993313,18.39035269,-6.866065605,2.221309864,0.271367418
2019,C8203169-AB56-4FD0-8B34-0C07E5AB5930,26,3,6,1,2,2,857,L,L,SI,90.27143313,6.855252686,-15.71636561,2.336309864,-0.635532582
2019,C8203169-AB56-4FD0-8B34-0C07E5AB5930,41,1,1,2,0,0,857,L,R,FA,92.34773313,17.45495269,-7.340565605,1.910609864,-0.411032582
2019,C8203169-AB56-4FD0-8B34-0C07E5AB5930,43,1,3,2,0,2,857,L,R,FA,93.31673313,14.30995269,-8.557865605,4.025709864,0.555867418
2019,C8203169-AB56-4FD0-8B34-0C07E5AB5930,45,1,5,2,2,2,857,L,R,FA,93.88443313,14.96185269,-8.734065605,1.357709864,-0.659732582
2019,C8203169-AB56-4FD0-8B34-0C07E5AB5930,46,1,6,2,3,2,857,L,R,FA,94.20753313,15.58445269,-7.357065605,3.602609864,-0.909832582
2019,C8203169-AB56-4FD0-8B34-0C07E5AB5930,48,3,1,2,0,0,857,L,R,FA,93.01763313,17.19575269,-6.342765605,2.207509864,-0.657532582
2019,C8203169-AB56-4FD0-8B34-0C07E5AB5930,51,3,4,2,1,2,857,L,R,FA,94.33203313,15.27565269,-10.32676561,2.519709864,0.246967418
2019,C8203169-AB56-4FD0-8B34-0C07E5AB5930,53,4,1,2,0,0,857,L,R,FA,92.38073313,13.97965269,-7.385165605,3.849509864,-0.823832582
2019,C8203169-AB56-4FD0-8B34-0C07E5AB5930,55,4,3,2,2,0,857,L,R,FA,92.78723313,15.88865269,-10.55066561,1.151709864,0.178267418
2019,C8203169-AB56-4FD0-8B34-0C07E5AB5930,56,4,4,2,3,0,857,L,R,FA,93.43913313,15.24065269,-7.119565605,1.911509864,-1.062032582
2019,C8203169-AB56-4FD0-8B34-0C07E5AB5930,57,4,5,2,3,1,857,L,R,FA,92.94963313,12.94015269,-10.62636561,1.743709864,-1.093232582
2019,C8203169-AB56-4FD0-8B34-0C07E5AB5930,58,4,6,2,3,2,857,L,R,FA,94.48343313,14.76155269,-10.79796561,2.788509864,-0.559432582
2019,C8203169-AB56-4FD0-8B34-0C07E5AB5930,60,5,2,2,0,1,857,L,R,FA,92.62433313,16.69875269,-7.981065605,3.125209864,-0.652032582
2019,C8203169-AB56-4FD0-8B34-0C07E5AB5930,75,1,3,3,2,0,857,L,R,FA,89.85023313,17.31805269,-7.091765605,3.381209864,-1.666732582
2019,C8203169-AB56-4FD0-8B34-0C07E5AB5930,76,1,4,3,3,0,857,L,R,FA,90.04373313,17.17725269,-6.656065605,3.026609864,-0.957032582
2019,C8203169-AB56-4FD0-8B34-0C07E5AB5930,77,1,5,3,3,1,857,L,R,FA,90.25673313,17.75755269,-7.618665605,2.545909864,-0.412632582
2019,C8203169-AB56-4FD0-8B34-0C07E5AB5930,78,1,6,3,3,2,857,L,R,FA,92.79633313,14.81305269,-9.162165605,1.495009864,-0.876932582
2019,C8203169-AB56-4FD0-8B34-0C07E5AB5930,83,3,2,3,1,0,857,L,R,FA,91.50623313,16.99675269,-7.571665605,1.640209864,-0.618732582
2019,C8203169-AB56-4FD0-8B34-0C07E5AB5930,85,4,2,3,0,1,857,L,L,SI,89.21303313,7.185552686,-11.31186561,1.378809864,-1.668732582
2019,C8203169-AB56-4FD0-8B34-0C07E5AB5930,86,4,3,3,1,1,857,L,L,SI,89.81863313,8.551752686,-14.12726561,2.224709864,-1.039332582
2019,C8203169-AB56-4FD0-8B34-0C07E5AB5930,87,4,4,3,1,2,857,L,L,SI,90.27883313,5.678052686,-12.58226561,2.106309864,-1.320332582
2019,C8203169-AB56-4FD0-8B34-0C07E5AB5930,88,5,1,3,0,0,857,L,R,FA,91.54363313,17.14055269,-9.622465605,2.072909864,-0.365932582
2019,C8203169-AB56-4FD0-8B34-0C07E5AB5930,89,5,2,3,0,1,857,L,R,FA,92.88443313,18.51115269,-9.929365605,1.233609864,-1.815232582
2019,C8203169-AB56-4FD0-8B34-0C07E5AB5930,111,1,1,4,0,0,857,L,R,FA,91.41173313,17.37795269,-8.737665605,2.963909864,-0.861632582
2019,C8203169-AB56-4FD0-8B34-0C07E5AB5930,112,1,2,4,0,1,857,L,R,FA,91.81843313,16.36925269,-9.521965605,1.722809864,0.669167418
2019,C8203169-AB56-4FD0-8B34-0C07E5AB5930,114,1,4,4,1,2,857,L,R,FA,92.31453313,14.53185269,-6.459765605,3.517509864,-0.000732582
2019,C8203169-AB56-4FD0-8B34-0C07E5AB5930,117,1,7,4,3,2,857,L,R,FA,92.20093313,20.68365269,-5.992465605,2.376909864,-0.869532582
2019,C8203169-AB56-4FD0-8B34-0C07E5AB5930,119,2,2,4,1,0,857,L,R,FA,91.75793313,19.01525269,-5.113365605,2.052109864,0.069667418
2019,C8203169-AB56-4FD0-8B34-0C07E5AB5930,120,3,1,4,0,0,857,L,R,FA,93.53633313,15.63645269,-8.672365605,2.258609864,0.613567418
2019,C8203169-AB56-4FD0-8B34-0C07E5AB5930,121,3,2,4,0,1,857,L,R,FA,93.24743313,15.54145269,-9.990265605,2.390209864,0.098667418
2019,C8203169-AB56-4FD0-8B34-0C07E5AB5930,122,3,3,4,0,2,857,L,R,FA,92.10253313,16.44115269,-7.077565605,3.757109864,0.636067418
2019,C8203169-AB56-4FD0-8B34-0C07E5AB5930,125,3,6,4,3,2,857,L,R,FA,93.60993313,15.05735269,-9.277465605,2.195309864,0.168567418
2019,C8203169-AB56-4FD0-8B34-0C07E5AB5930,137,1,1,5,0,0,857,L,R,FA,92.16053313,18.12055269,-5.724265605,2.507409864,-0.183132582
2019,C8203169-AB56-4FD0-8B34-0C07E5AB5930,141,2,2,5,0,1,857,L,R,FA,92.17283313,16.75725269,-6.665765605,4.147709864,1.852367418
2019,C8203169-AB56-4FD0-8B34-0C07E5AB5930,143,3,2,5,1,0,857,L,R,SI,89.26153313,5.381552686,-12.16346561,1.196109864,-0.727832582
2019,C8203169-AB56-4FD0-8B34-0C07E5AB5930,144,3,3,5,2,0,857,L,R,FA,92.95393313,16.23605269,-10.92546561,2.321909864,-1.377032582
2019,C8203169-AB56-4FD0-8B34-0C07E5AB5930,145,3,4,5,3,0,857,L,R,FA,93.15623313,17.32785269,-10.42356561,1.853609864,-1.516932582
2018,F1392E1D-BF8A-4430-A2A4-0C5902B315AE,12,1,1,1,0,0,857,L,R,FA,89.85061372,17.9323666,-6.390217039,1.786608642,0.172836267
2018,F1392E1D-BF8A-4430-A2A4-0C5902B315AE,13,1,2,1,0,1,857,L,R,FA,90.06581372,18.2062666,-5.166617039,2.790408642,0.367136267
2018,F1392E1D-BF8A-4430-A2A4-0C5902B315AE,14,2,1,1,0,0,857,L,R,FA,90.13191372,18.2032666,-6.725817039,3.025308642,-0.737863733
2018,F1392E1D-BF8A-4430-A2A4-0C5902B315AE,15,2,2,1,0,1,857,L,R,FA,91.49341372,16.2184666,-4.087517039,2.781908642,0.955036267
2018,F1392E1D-BF8A-4430-A2A4-0C5902B315AE,16,2,3,1,0,2,857,L,R,FA,93.01651372,16.6745666,-4.739017039,3.273408642,1.208136267
2018,F1392E1D-BF8A-4430-A2A4-0C5902B315AE,18,3,1,1,0,0,857,L,R,FA,91.40131372,17.3689666,-4.800217039,2.860208642,-1.691363733
2018,F1392E1D-BF8A-4430-A2A4-0C5902B315AE,19,3,2,1,1,0,857,L,R,FA,92.67371372,17.6009666,-6.701417039,2.488608642,0.638536267
2018,F1392E1D-BF8A-4430-A2A4-0C5902B315AE,28,1,1,2,0,0,857,L,R,FA,90.10311372,16.6138666,-9.880817039,2.616308642,-0.738063733
2018,F1392E1D-BF8A-4430-A2A4-0C5902B315AE,29,1,2,2,0,1,857,L,R,FA,91.44101372,19.6563666,-6.374817039,2.151508642,1.104436267
2018,F1392E1D-BF8A-4430-A2A4-0C5902B315AE,30,1,3,2,1,1,857,L,R,FA,92.23131372,20.3825666,-6.247217039,1.992908642,-0.138063733
2018,F1392E1D-BF8A-4430-A2A4-0C5902B315AE,31,1,4,2,1,2,857,L,R,FA,92.87411372,16.1192666,-7.688117039,3.059808642,0.716636267
2018,F1392E1D-BF8A-4430-A2A4-0C5902B315AE,32,2,1,2,0,0,857,L,R,FA,91.80841372,16.8910666,-7.444817039,1.893308642,-0.006263733
2018,F1392E1D-BF8A-4430-A2A4-0C5902B315AE,33,2,2,2,0,1,857,L,R,FA,92.26491372,17.1758666,-8.531717039,2.954408642,-0.085563733
2018,F1392E1D-BF8A-4430-A2A4-0C5902B315AE,34,3,1,2,0,0,857,L,L,FA,91.92011372,16.5853666,-11.81751704,2.756708642,-0.429663733
2018,F1392E1D-BF8A-4430-A2A4-0C5902B315AE,35,4,1,2,0,0,857,L,R,FA,91.86511372,17.8614666,-6.336617039,2.599308642,-1.388563733
2018,F1392E1D-BF8A-4430-A2A4-0C5902B315AE,37,4,3,2,2,0,857,L,R,FA,91.93191372,18.8390666,-6.430817039,2.559108642,0.249836267
2018,F1392E1D-BF8A-4430-A2A4-0C5902B315AE,38,4,4,2,2,1,857,L,R,FA,92.26561372,18.1768666,-7.642417039,2.796808642,-0.014263733
2018,F1392E1D-BF8A-4430-A2A4-0C5902B315AE,52,1,1,3,0,0,857,L,R,FA,90.95181372,19.7163666,-7.839417039,2.081408642,-1.004863733
2018,F1392E1D-BF8A-4430-A2A4-0C5902B315AE,54,1,3,3,1,1,857,L,R,FA,91.44001372,19.2854666,-9.562317039,2.598508642,1.074036267
2018,F1392E1D-BF8A-4430-A2A4-0C5902B315AE,56,1,5,3,3,1,857,L,R,FA,91.39731372,17.9130666,-7.917717039,0.614408642,-0.756263733
2018,F1392E1D-BF8A-4430-A2A4-0C5902B315AE,57,2,1,3,0,0,857,L,R,FA,91.93131372,19.6939666,-10.30571704,2.361808642,0.838636267
2018,F1392E1D-BF8A-4430-A2A4-0C5902B315AE,58,2,2,3,1,0,857,L,R,FA,91.93121372,16.5447666,-10.93821704,2.260708642,-0.158063733
2018,F1392E1D-BF8A-4430-A2A4-0C5902B315AE,59,2,3,3,1,1,857,L,R,FA,92.47011372,15.8460666,-7.652017039,2.863208642,0.107236267
2018,F1392E1D-BF8A-4430-A2A4-0C5902B315AE,61,3,2,3,0,1,857,L,R,FA,91.65691372,16.7159666,-6.520117039,3.512308642,0.083036267
2018,F1392E1D-BF8A-4430-A2A4-0C5902B315AE,62,3,3,3,0,2,857,L,R,FA,92.27851372,13.3848666,-11.01501704,3.711908642,0.227536267
2018,F1392E1D-BF8A-4430-A2A4-0C5902B315AE,75,1,2,4,0,1,857,L,R,FA,90.16021372,17.1544666,-8.577417039,3.666408642,0.336036267
2018,F1392E1D-BF8A-4430-A2A4-0C5902B315AE,76,1,3,4,0,2,857,L,R,FA,92.23591372,15.4121666,-7.711417039,3.965608642,0.225136267
2018,F1392E1D-BF8A-4430-A2A4-0C5902B315AE,80,2,1,4,0,0,857,L,R,FA,92.17111372,17.4669666,-10.40901704,3.128708642,0.069736267
2018,F1392E1D-BF8A-4430-A2A4-0C5902B315AE,81,2,2,4,0,1,857,L,R,FA,91.97681372,16.4780666,-6.137817039,4.439108642,0.261736267
2018,F1392E1D-BF8A-4430-A2A4-0C5902B315AE,84,2,5,4,2,2,857,L,R,FA,92.40551372,18.8791666,-5.789017039,3.356308642,0.717236267
2018,F1392E1D-BF8A-4430-A2A4-0C5902B315AE,85,2,6,4,2,2,857,L,R,FA,93.12211372,19.0094666,-7.280917039,2.624808642,-0.445263733
2018,F1392E1D-BF8A-4430-A2A4-0C5902B315AE,86,2,7,4,2,2,857,L,R,FA,92.68581372,16.8070666,-7.306717039,2.585308642,1.739636267
2018,F1392E1D-BF8A-4430-A2A4-0C5902B315AE,87,2,8,4,3,2,857,L,R,FA,93.89151372,18.4407666,-7.291917039,2.084508642,0.455536267
2018,F1392E1D-BF8A-4430-A2A4-0C5902B315AE,88,3,1,4,0,0,857,L,R,FA,92.99281372,18.3570666,-8.287417039,2.137008642,-0.203663733
2018,F1392E1D-BF8A-4430-A2A4-0C5902B315AE,89,3,2,4,0,1,857,L,R,FA,91.47141372,17.2498666,-8.575717039,3.699208642,0.493236267
2018,F1392E1D-BF8A-4430-A2A4-0C5902B315AE,91,3,4,4,2,1,857,L,R,FA,93.16431372,16.2868666,-9.040917039,1.262408642,0.178036267
2018,F1392E1D-BF8A-4430-A2A4-0C5902B315AE,92,3,5,4,2,2,857,L,R,FA,92.96661372,18.5029666,-10.02791704,3.178808642,0.280236267
2018,F1392E1D-BF8A-4430-A2A4-0C5902B315AE,93,3,6,4,2,2,857,L,R,FA,93.86221372,15.9300666,-8.743217039,2.323708642,0.898136267
2018,F1392E1D-BF8A-4430-A2A4-0C5902B315AE,103,1,1,5,0,0,857,L,R,FA,91.73381372,14.5376666,-9.022317039,1.362808642,2.514336267
2018,F1392E1D-BF8A-4430-A2A4-0C5902B315AE,105,2,2,5,0,1,857,L,L,SI,90.13591372,8.9232666,-15.72601704,0.817008642,0.051036267
2018,F1392E1D-BF8A-4430-A2A4-0C5902B315AE,107,3,1,5,0,0,857,L,R,FA,93.45921372,16.4769666,-8.041517039,2.219208642,1.032836267
2018,F1392E1D-BF8A-4430-A2A4-0C5902B315AE,108,3,2,5,1,0,857,L,R,FA,92.53741372,17.6499666,-4.452317039,2.993008642,-0.134963733
2018,F1392E1D-BF8A-4430-A2A4-0C5902B315AE,124,1,1,6,0,0,857,L,R,FA,90.48681372,16.1230666,-2.520017039,2.680608642,-0.167663733
2018,F1392E1D-BF8A-4430-A2A4-0C5902B315AE,126,1,3,6,1,1,857,L,R,FA,90.84421372,16.9126666,-6.222917039,2.799908642,0.821936267
2018,F1392E1D-BF8A-4430-A2A4-0C5902B315AE,127,2,1,6,0,0,857,L,R,FA,91.67481372,20.6813666,-6.607517039,2.065208642,0.607836267
2018,F1392E1D-BF8A-4430-A2A4-0C5902B315AE,129,2,3,6,1,1,857,L,R,FA,91.32291372,17.4256666,-7.971617039,1.963308642,0.171636267
2018,F1392E1D-BF8A-4430-A2A4-0C5902B315AE,130,3,1,6,0,0,857,L,R,FA,91.68431372,16.7998666,-6.489117039,3.228008642,-1.141063733
2018,F1392E1D-BF8A-4430-A2A4-0C5902B315AE,132,3,3,6,2,0,857,L,R,FA,93.15111372,17.5010666,-7.484917039,3.705908642,0.157136267
2018,F1392E1D-BF8A-4430-A2A4-0C5902B315AE,133,3,4,6,3,0,857,L,R,FA,92.54151372,18.5224666,-6.845617039,2.888508642,-0.093963733
2018,F1392E1D-BF8A-4430-A2A4-0C5902B315AE,134,3,5,6,3,1,857,L,R,FA,93.47391372,17.6811666,-7.152317039,2.716008642,-0.713063733
2018,F1392E1D-BF8A-4430-A2A4-0C5902B315AE,135,3,6,6,3,2,857,L,R,FA,93.24041372,15.5101666,-7.192317039,2.105208642,0.409136267
2018,F1392E1D-BF8A-4430-A2A4-0C5902B315AE,173,1,1,7,0,0,857,L,R,FA,90.90331372,16.9650666,-12.29291704,1.784908642,-0.743663733
2018,F1392E1D-BF8A-4430-A2A4-0C5902B315AE,175,1,3,7,1,1,857,L,R,FA,91.74851372,17.3470666,-4.825117039,2.486808642,1.594236267
2018,F1392E1D-BF8A-4430-A2A4-0C5902B315AE,176,1,4,7,2,1,857,L,R,FA,91.49191372,19.5505666,-5.162717039,3.215908642,-0.998963733
2018,F1392E1D-BF8A-4430-A2A4-0C5902B315AE,177,1,5,7,3,1,857,L,R,FA,91.65991372,18.1102666,-5.332617039,2.473908642,-0.455763733
2018,F1392E1D-BF8A-4430-A2A4-0C5902B315AE,178,1,6,7,3,2,857,L,R,FA,92.41031372,16.4936666,-7.873817039,3.247708642,-0.067263733
2018,F1392E1D-BF8A-4430-A2A4-0C5902B315AE,179,1,7,7,3,2,857,L,R,FA,92.49121372,17.7787666,-5.569417039,2.857808642,0.236936267
2018,F1392E1D-BF8A-4430-A2A4-0C5902B315AE,180,1,8,7,3,2,857,L,R,FA,92.61101372,14.8751666,-7.521617039,2.475408642,-0.879663733
2020,B603E1A0-1668-45E0-96E5-0CB46F374CEC,25,1,2,1,1,0,114013,L,R,SI,85.71562306,11.52283498,-17.50650273,3.16636941,-0.321735151
2020,B603E1A0-1668-45E0-96E5-0CB46F374CEC,28,1,5,1,3,1,114013,L,R,SI,86.93205837,10.42051243,-19.37216627,2.578827089,-1.185882023
2020,B603E1A0-1668-45E0-96E5-0CB46F374CEC,29,2,1,1,0,0,114013,L,L,SI,86.62777881,14.71286693,-13.6647087,2.47827111,-0.144824327
2020,B603E1A0-1668-45E0-96E5-0CB46F374CEC,33,3,4,1,1,2,114013,L,R,FA,88.07833177,14.79069637,-11.893101,2.984399276,0.207640769
2020,B603E1A0-1668-45E0-96E5-0CB46F374CEC,35,4,1,1,0,0,114013,L,L,FA,88.71941354,15.59598884,-11.47489397,1.599893002,1.218071784
2020,B603E1A0-1668-45E0-96E5-0CB46F374CEC,36,4,2,1,1,0,114013,L,L,SI,89.14732178,12.50572081,-16.50329986,2.317453831,-0.490164776
2020,B603E1A0-1668-45E0-96E5-0CB46F374CEC,67,2,1,2,0,0,114013,L,L,FA,89.62213932,16.05322292,-14.21891549,3.396176166,1.32124248
2020,B603E1A0-1668-45E0-96E5-0CB46F374CEC,70,2,4,2,1,2,114013,L,L,FA,90.71661235,16.94815251,-10.95933122,1.940039617,0.941993022
2020,B603E1A0-1668-45E0-96E5-0CB46F374CEC,74,3,2,2,1,0,114013,L,R,SI,89.45090703,11.42153415,-16.02211907,2.629672303,-0.372562319
2020,B603E1A0-1668-45E0-96E5-0CB46F374CEC,77,3,5,2,2,2,114013,L,R,SI,90.86981021,8.70330162,-19.10529927,1.358506311,0.032351306
2020,B603E1A0-1668-45E0-96E5-0CB46F374CEC,104,1,3,3,0,2,114013,L,R,FA,88.23941443,16.645159,-9.775242762,4.457996895,-0.550617519
2020,B603E1A0-1668-45E0-96E5-0CB46F374CEC,106,1,5,3,1,2,114013,L,R,FA,89.6594319,13.71232519,-13.4932043,2.811246611,-0.281810562
2020,B603E1A0-1668-45E0-96E5-0CB46F374CEC,107,2,1,3,0,0,114013,L,L,FA,89.35341893,16.79210617,-11.38129562,4.150936874,0.379919964
2020,B603E1A0-1668-45E0-96E5-0CB46F374CEC,112,3,1,3,0,0,114013,L,R,SI,89.28263502,12.59756738,-18.69476349,1.76272959,-1.186355598
2020,B603E1A0-1668-45E0-96E5-0CB46F374CEC,116,4,1,3,0,0,114013,L,L,FA,90.63792118,12.6923656,-12.62641262,2.369159198,0.383597381
2020,B603E1A0-1668-45E0-96E5-0CB46F374CEC,118,4,3,3,0,2,114013,L,L,FA,91.16253325,13.40586207,-12.21393411,3.923211935,0.27434987
2020,B603E1A0-1668-45E0-96E5-0CB46F374CEC,135,2,2,4,1,0,114013,L,L,SI,90.0089593,8.82345244,-17.56478776,2.725007259,-1.147444466
2020,B603E1A0-1668-45E0-96E5-0CB46F374CEC,157,1,2,5,1,0,114013,L,L,FA,89.03586591,14.37083633,-13.27308535,3.150673249,-0.065737934
2020,B603E1A0-1668-45E0-96E5-0CB46F374CEC,158,1,3,5,1,1,114013,L,L,FA,89.11312814,14.45587473,-12.34139304,2.974778487,0.292406259
2020,B603E1A0-1668-45E0-96E5-0CB46F374CEC,162,1,7,5,3,2,114013,L,L,FA,91.28992221,12.94972894,-14.23104664,2.880699439,0.02218352
2020,B603E1A0-1668-45E0-96E5-0CB46F374CEC,165,4,1,5,0,0,114013,L,L,FA,88.79589515,13.67162663,-12.25767608,1.255394812,0.800541693
2020,B603E1A0-1668-45E0-96E5-0CB46F374CEC,177,7,3,5,0,2,114013,L,R,FA,89.31326312,16.82531028,-9.536183985,4.573506375,0.234773636
2020,B603E1A0-1668-45E0-96E5-0CB46F374CEC,200,3,2,6,0,1,114013,L,R,SI,89.48067375,8.551441403,-18.77201115,1.192903899,-0.225610293
2020,B4F5BAD3-CE3D-484B-80D3-0D87638DABD3,1,1,1,1,0,0,1594,R,L,SI,91.53975781,11.17396838,18.43157738,2.138637617,-0.527141414
2020,B4F5BAD3-CE3D-484B-80D3-0D87638DABD3,4,1,4,1,0,2,1594,R,L,SI,92.85314265,8.816516316,17.14851734,3.416737108,-0.452755319
2020,B4F5BAD3-CE3D-484B-80D3-0D87638DABD3,6,1,6,1,1,2,1594,R,L,FA,91.53409245,15.08265155,10.29626498,2.548180901,-0.67276972
2020,B4F5BAD3-CE3D-484B-80D3-0D87638DABD3,7,1,7,1,1,2,1594,R,L,SI,92.45296215,8.438491538,17.27474684,2.342383881,-0.86459433
2020,B4F5BAD3-CE3D-484B-80D3-0D87638DABD3,8,2,1,1,0,0,1594,R,R,SI,91.21764283,8.483900878,15.79053785,3.917753141,0.334851252
2020,B4F5BAD3-CE3D-484B-80D3-0D87638DABD3,11,2,4,1,2,1,1594,R,R,SI,92.3747506,9.195599376,16.95752688,3.090342735,0.968572469
2020,B4F5BAD3-CE3D-484B-80D3-0D87638DABD3,13,2,6,1,2,2,1594,R,R,SI,90.58306079,10.82916762,14.70504617,2.076667662,-1.262952749
2020,B4F5BAD3-CE3D-484B-80D3-0D87638DABD3,14,2,7,1,3,2,1594,R,R,SI,90.99206467,11.4421523,15.27397942,2.55263009,-1.324093977
2020,B4F5BAD3-CE3D-484B-80D3-0D87638DABD3,16,3,2,1,1,0,1594,R,L,SI,90.27128761,8.386894353,19.20872018,3.007536647,-0.464084023
2019,7F0F4671-E740-46DF-9B9B-0E11EF1C6EA1,24,1,1,1,0,0,2779,R,R,FA,94.39536079,19.39727102,7.006278355,1.510905489,-0.893629834
2019,7F0F4671-E740-46DF-9B9B-0E11EF1C6EA1,25,1,2,1,0,1,2779,R,R,FA,94.42756079,17.91117102,8.940978355,1.114905489,-0.403029834
2019,7F0F4671-E740-46DF-9B9B-0E11EF1C6EA1,26,1,3,1,1,1,2779,R,R,SI,94.67106079,14.72657102,14.16127835,2.258205489,1.404570166
2019,7F0F4671-E740-46DF-9B9B-0E11EF1C6EA1,27,1,4,1,2,1,2779,R,R,FA,94.91136079,20.57827102,5.962378355,2.563205489,-0.313029834
2019,7F0F4671-E740-46DF-9B9B-0E11EF1C6EA1,29,2,2,1,1,0,2779,R,R,FA,94.52436079,17.48377102,3.635478355,1.445905489,-0.836829834
2019,7F0F4671-E740-46DF-9B9B-0E11EF1C6EA1,30,2,3,1,1,1,2779,R,R,FA,94.71516079,16.77187102,6.311078355,3.484805489,0.021870166
2019,7F0F4671-E740-46DF-9B9B-0E11EF1C6EA1,31,2,4,1,1,2,2779,R,R,FA,95.59846079,19.32327102,5.498678355,3.648005489,0.290370166
2019,7F0F4671-E740-46DF-9B9B-0E11EF1C6EA1,32,2,5,1,2,2,2779,R,R,FA,95.13296079,17.95407102,5.370078355,1.532005489,0.095970166
2019,7F0F4671-E740-46DF-9B9B-0E11EF1C6EA1,33,3,1,1,0,0,2779,R,L,FA,94.82076079,18.73407102,7.714578355,3.013405489,0.325970166
2019,7F0F4671-E740-46DF-9B9B-0E11EF1C6EA1,34,3,2,1,0,1,2779,R,L,FA,94.81906079,16.71477102,7.817578355,2.764805489,-0.491329834
2019,7F0F4671-E740-46DF-9B9B-0E11EF1C6EA1,44,1,1,2,0,0,2779,R,R,SI,94.68556079,15.78727102,10.98967835,2.989705489,-0.017429834
2019,7F0F4671-E740-46DF-9B9B-0E11EF1C6EA1,45,1,2,2,0,1,2779,R,R,FA,95.69756079,17.20797102,7.513378355,2.681405489,-0.428229834
2019,7F0F4671-E740-46DF-9B9B-0E11EF1C6EA1,47,2,2,2,0,1,2779,R,L,SI,96.42826079,17.23737102,10.72797835,3.346405489,0.928270166
2019,7F0F4671-E740-46DF-9B9B-0E11EF1C6EA1,48,2,3,2,1,1,2779,R,L,FA,95.22106079,17.07607102,9.258478355,2.496105489,-1.064129834
2019,7F0F4671-E740-46DF-9B9B-0E11EF1C6EA1,50,2,5,2,3,1,2779,R,L,FA,94.62656079,17.40407102,9.392878355,2.392705489,-0.062529834
2019,7F0F4671-E740-46DF-9B9B-0E11EF1C6EA1,53,3,3,2,0,2,2779,R,R,FA,96.07046079,17.16457102,8.601278355,2.628705489,-0.394629834
2019,7F0F4671-E740-46DF-9B9B-0E11EF1C6EA1,56,3,6,2,0,2,2779,R,R,SI,97.09896079,17.36537102,10.63857835,1.903605489,-0.238229834
2019,7F0F4671-E740-46DF-9B9B-0E11EF1C6EA1,57,4,1,2,0,0,2779,R,L,SI,95.42416079,18.00417102,12.14857835,0.935605489,-0.486029834
2019,7F0F4671-E740-46DF-9B9B-0E11EF1C6EA1,58,4,2,2,1,0,2779,R,L,SI,95.68476079,16.47187102,12.67977835,2.450105489,-0.067329834
2019,7F0F4671-E740-46DF-9B9B-0E11EF1C6EA1,60,6,1,2,0,0,2779,R,R,FA,93.45686079,17.26587102,7.288078355,4.166205489,-0.139129834
2019,7F0F4671-E740-46DF-9B9B-0E11EF1C6EA1,61,6,2,2,1,0,2779,R,R,FA,92.39626079,19.84957102,9.277678355,3.224505489,0.426770166
2019,7F0F4671-E740-46DF-9B9B-0E11EF1C6EA1,64,7,1,2,0,0,2779,R,R,FA,95.80276079,19.63347102,5.830678355,2.646005489,-0.169529834
2019,7F0F4671-E740-46DF-9B9B-0E11EF1C6EA1,65,7,2,2,0,1,2779,R,R,SI,96.25326079,14.94147102,11.53197835,1.107205489,-0.394129834
